iter	Logloss
147	0.001469083225
148	0.001437941684
149	0.001437948324
150	0.001437948324
151	0.001437896716
152	0.001437923274
153	0.001437886003
154	0.001437886003
155	0.001437823078
156	0.001437823078
157	0.001437790786
158	0.001437790786
159	0.00143780316
160	0.00143780316
161	0.00143780316
162	0.00143780316
163	0.00143780316
164	0.00143780316
165	0.00143773254
166	0.001437706887
167	0.001437706887
168	0.001437706887
169	0.001437665692
170	0.001437665692
171	0.001437665692
172	0.001437598241
173	0.001437598241
174	0.001437466809
175	0.001437371894
176	0.001437260984
177	0.001437173161
178	0.00143714766
179	0.001437034184
180	0.001437010946
181	0.001436953303
182	0.001436953303
183	0.001436908336
184	0.001436908336
185	0.001436853409
186	0.001436811761
187	0.001436777055
188	0.001436732087
189	0.001436732087
190	0.001436732087
191	0.001436714583
192	0.001436647584
193	0.001436628873
194	0.001436628873
195	0.001436607294
196	0.001436540748
197	0.001436536523
198	0.001436482653
199	0.001421662524
200	0.001421665542
201	0.001421642153
202	0.001421598392
203	0.001421574249
204	0.00142154935
205	0.001421535317
206	0.001421504383
207	0.001421456096
208	0.001421447042
209	0.001421424558
210	0.001421361633
211	0.001421346393
212	0.001421308367
213	0.001421295088
214	0.001421188101
215	0.001421128345
216	0.001421051086
217	0.001421051086
218	0.00142102996
219	0.001421002648
220	0.001421002648
221	0.001420993443
222	0.001420959943
223	0.001420933235
224	0.001391952551
225	0.001391928407
226	0.001391925993
227	0.001391901396
228	0.001391862314
229	0.00139188525
230	0.001391840283
231	0.001380590246
232	0.001380521738
233	0.00138049186
234	0.001376260383
235	0.001376250424
236	0.001376209682
237	0.001376192479
238	0.001376171052
239	0.001376152642
240	0.001376056369
241	0.001363932634
242	0.001355529284
243	0.001355488994
244	0.001355520381
245	0.001355496238
246	0.00135545806
247	0.001355460022
248	0.001343314557
249	0.001343322706
250	0.001343193386
251	0.001343132423
252	0.001343099679
253	0.001343088814
254	0.001343018797
255	0.001342957231
256	0.001342913169
257	0.00134286971
258	0.001342844359
259	0.001342814482
260	0.001342762422
261	0.001342761366
262	0.001342732393
263	0.001342652417
264	0.00134265121
265	0.001342655284
266	0.001342642156
267	0.001342589644
268	0.001339285283
269	0.001339238052
270	0.001339158076
271	0.001339173015
272	0.001339112656
273	0.001339069197
274	0.001339066179
275	0.001339032378
276	0.001339015025
277	0.001338988618
278	0.00133896538
279	0.001338913169
280	0.001338909548
281	0.001338857035
282	0.001338850094
283	0.001338831232
284	0.00133881418
285	0.001329534869
286	0.001329475113
287	0.001329452177
288	0.001319371296
289	0.001319374616
290	0.001319359224
291	0.001319322556
292	0.001319256764
293	0.001319256764
294	0.001319256764
295	0.001319256764
296	0.001309344738
297	0.001309324216
298	0.001309307014
299	0.001309315011
300	0.001309292075
301	0.001309239864
302	0.001309200631
303	0.001309193237
304	0.001301357414
305	0.00130131803
306	0.001301288605
307	0.001301277137
308	0.001301298715
309	0.001301267479
310	0.001292842702
311	0.001292801809
312	0.001292755785
313	0.001292690144
314	0.001292680185
315	0.00129262224
316	0.001292577876
317	0.001292443879
318	0.001292387594
319	0.001285365865
320	0.001285309731
321	0.001285269592
322	0.001285215571
323	0.001285126239
324	0.001285081574
325	0.001285017291
326	0.001278233528
327	0.001278174074
328	0.001271669774
329	0.001271669774
330	0.001271669774
331	0.001271669774
332	0.001271669774
333	0.00127149096
334	0.00127149096
335	0.001265398837
336	0.001265413097
337	0.001265377938
338	0.001265359906
339	0.001265301131
340	0.001265281363
341	0.001265248769
342	0.001265228021
343	0.001265224022
344	0.001265212403
345	0.001265188335
346	0.001265174075
347	0.001260075388
348	0.00126004121
349	0.00126004121
350	0.00126004121
351	0.001255058488
352	0.001255009144
353	0.00125500009
354	0.001254996016
355	0.001254975494
356	0.001254978814
357	0.00124955034
358	0.001237179886
359	0.001237113265
360	0.001237086329
361	0.001237074786
362	0.001236995489
363	0.001236928716
364	0.001236878392
365	0.001236842403
366	0.001236840894
367	0.001236824446
368	0.001236623148
369	0.001236592365
370	0.001232847986
371	0.001232812903
372	0.001232802038
373	0.001232785288
374	0.001232741302
375	0.001232721232
376	0.001227767558
377	0.001227767558
378	0.001227769067
379	0.001227733908
380	0.001227708557
381	0.001227690298
382	0.001227654913
383	0.001227654988
384	0.001227622621
385	0.00122756445
386	0.001227564299
387	0.001227495187
388	0.001223024688
389	0.001223027253
390	0.001219124885
391	0.001219144577
392	0.001214709614
393	0.001214693166
394	0.001214684565
395	0.001211961085
396	0.001211890239
397	0.001211873866
398	0.001211765899
399	0.001211740322
400	0.001208204861
401	0.001208194449
402	0.001205253299
403	0.001205245302
404	0.001205226892
405	0.001205198297
406	0.00120517785
407	0.001205057962
408	0.001205035705
409	0.001204923361
410	0.001204880883
411	0.001204873791
412	0.001204869868
413	0.001204836444
414	0.001204780838
415	0.001204751413
416	0.001204731872
417	0.001202232174
418	0.001202022652
419	0.001201984173
420	0.001201951956
421	0.001201948486
422	0.001201871075
423	0.00120184995
424	0.001201856589
425	0.001201835388
426	0.001201806642
427	0.001201785893
428	0.001201785441
429	0.001201688262
430	0.001198783555
431	0.001198780159
432	0.001198780159
433	0.001198770728
434	0.001196975723
435	0.001196949995
436	0.001196275331
437	0.001196250734
438	0.001196225384
439	0.001193537893
440	0.001193496849
441	0.001193464029
442	0.001193448863
443	0.001193418231
444	0.001193418231
445	0.001191211501
446	0.001191211501
447	0.001191211501
448	0.001191211501
449	0.001188221159
450	0.001188223724
451	0.001188188414
452	0.001187381488
453	0.001187273445
454	0.001187261147
455	0.001183251339
456	0.001183237532
457	0.001183186981
458	0.001183080522
459	0.001183082409
460	0.001179718669
461	0.001179753225
462	0.00117970026
463	0.001179650615
464	0.001179652727
465	0.001179629036
466	0.001179580598
467	0.001179564603
468	0.001179523106
469	0.001179501754
470	0.001179493681
471	0.001179443583
472	0.001179414912
473	0.001179414988
474	0.0011793793
475	0.001179354176
476	0.001177041063
477	0.00117702454
478	0.00117702454
479	0.00117702454
480	0.00117702454
481	0.00117702454
482	0.001176985759
483	0.001176961841
484	0.001176961841
485	0.001176961841
486	0.001176961841
487	0.001176961841
488	0.001176961841
489	0.001176961841
490	0.001176963954
491	0.001176963954
492	0.001176963954
493	0.001176963954
494	0.001176963954
495	0.001176963954
496	0.001176963954
497	0.001176963954
498	0.001176963954
499	0.001176963954
500	0.001176963954
501	0.001174610476
502	0.001174586936
503	0.001174572072
504	0.001174554946
505	0.001174554267
506	0.001174536762
507	0.00117452537
508	0.001174527256
509	0.001174503489
510	0.001174492927
511	0.00117447927
512	0.001174456862
513	0.001174473763
514	0.001174451128
515	0.001174403218
516	0.001174402841
517	0.001174408876
518	0.001174414761
519	0.001174409103
520	0.001174332598
521	0.001172169703
522	0.001172157858
523	0.001172151822
524	0.001172118096
525	0.00117210195
526	0.001172095311
527	0.001172090482
528	0.001172087389
529	0.001172095462
530	0.001172089803
531	0.00117208007
532	0.001172082786
533	0.001172087766
534	0.001172056756
535	0.001172096971
536	0.001169933926
537	0.00116189673
538	0.001160966143
539	0.001160977158
540	0.001160973235
541	0.001160955806
542	0.001160924193
543	0.0011609506
544	0.001160928041
545	0.001160931587
546	0.001160939283
547	0.001160909858
548	0.001160935812
549	0.001160911216
550	0.001160908953
551	0.00116089009
552	0.00116087402
553	0.00116089092
554	0.001160869342
555	0.001160859156
556	0.001160843916
557	0.001160826336
558	0.001160833956
559	0.001160822639
560	0.001160803022
561	0.001160729535
562	0.001160669478
563	0.001160593878
564	0.001160530727
565	0.001160484628
566	0.001160371153
567	0.00116035229
568	0.001160277445
569	0.001160274276
570	0.001160221613
571	0.001160235797
572	0.001160187585
573	0.00116019249
574	0.001160171288
575	0.001160162612
576	0.001160172873
577	0.00116015386
578	0.001160188642
579	0.001160163668
580	0.001160141184
581	0.001160174835
582	0.001160139977
583	0.00116014722
584	0.001160121115
585	0.001160129188
586	0.001160106629
587	0.001160108062
588	0.001160112212
589	0.001160093123
590	0.001160087842
591	0.001160067999
592	0.001160062491
593	0.001160041441
594	0.001160070866
595	0.001157708711
596	0.001157664649
597	0.00115768834
598	0.001157688944
599	0.001155208636
600	0.001155193546
601	0.001155176193
602	0.001155092143
603	0.001155111156
604	0.001155064378
605	0.001154044761
606	0.001154042724
607	0.001153981686
608	0.001153960711
609	0.00115393038
610	0.001153900578
611	0.001153888431
612	0.001153834258
613	0.001153800005
614	0.001153789894
615	0.001153778728
616	0.001153746587
617	0.001153729837
618	0.001153700789
619	0.001153666536
620	0.001153645334
621	0.001153616136
622	0.001153584975
623	0.001153536839
624	0.001153524088
625	0.001153529671
626	0.001153471047
627	0.001153465162
628	0.001153430456
629	0.001153402012
630	0.001153379301
631	0.001153355007
632	0.001153319169
633	0.001153310945
634	0.001153258885
635	0.001153208183
636	0.0011531522
637	0.001153156124
638	0.001153171213
639	0.001153150767
640	0.001153145561
641	0.001153116287
642	0.001153137639
643	0.001153105045
644	0.001153111005
645	0.001153048986
646	0.001153020391
647	0.001152997681
648	0.001152991645
649	0.001153021825
650	0.00115300085
651	0.001152976253
652	0.001152976329
653	0.001153003792
654	0.001152971274
655	0.001152949394
656	0.001152940415
657	0.001152930079
658	0.001152886695
659	0.001152894844
660	0.001152885262
661	0.001152873341
662	0.001152881942
663	0.001152863684
664	0.001152896428
665	0.001152871983
666	0.001152847613
667	0.001152821508
668	0.001152825356
669	0.001152833806
670	0.001152806795
671	0.001152803551
672	0.001152797213
673	0.001152797062
674	0.001152808983
675	0.001152781444
676	0.001152768467
677	0.001152736628
678	0.001152761299
679	0.001152754584
680	0.001152761526
681	0.00115272101
682	0.001152733232
683	0.001152703128
684	0.001152680645
685	0.001152675816
686	0.001152632357
687	0.001152640355
688	0.001152639827
689	0.001152639902
690	0.001152601725
691	0.001152589729
692	0.001152031407
693	0.001152032991
694	0.001152004924
695	0.001151986967
696	0.001151988627
697	0.001151967954
698	0.001151953694
699	0.001151935209
700	0.001151975348
701	0.00115193536
702	0.001151922383
703	0.001151923137
704	0.001151922383
705	0.001151925099
706	0.001151900503
707	0.001151903822
708	0.001151854479
709	0.001151889714
710	0.001151838484
711	0.001151867607
712	0.001151836371
713	0.001151831618
714	0.001151859911
715	0.001151852215
716	0.001151849047
717	0.001151849726
718	0.001151847236
719	0.001151834108
720	0.001151828223
721	0.001151817207
722	0.001151835239
723	0.001151777521
724	0.001151787329
725	0.001151781897
726	0.001151755339
727	0.001151779634
728	0.001151765902
729	0.001151754132
730	0.001151697998
731	0.001151750887
732	0.001151729535
733	0.001151740551
734	0.001151716256
735	0.001151708636
736	0.001151719576
737	0.001151681097
738	0.00115167476
739	0.001151692716
740	0.00115169332
741	0.001151663593
742	0.001151676872
743	0.001151626095
744	0.001151663291
745	0.001151636582
746	0.001151628736
747	0.001151597198
748	0.001151601574
749	0.001151588295
750	0.001151597349
751	0.001151580448
752	0.001151605045
753	0.001151581505
754	0.001151577581
755	0.001151548911
756	0.001151548533
757	0.001151490815
758	0.00115150598
759	0.001151512695
760	0.001151489683
761	0.001149164197
762	0.001149162537
763	0.001149136583
764	0.001149093954
765	0.001149081656
766	0.001149021825
767	0.001149012771
768	0.001148992173
769	0.001148961541
770	0.001148954826
771	0.00114889658
772	0.001148879981
773	0.001148888884
774	0.0011488412
775	0.001148779634
776	0.00114879246
777	0.001148742739
778	0.001148708485
779	0.001148678985
780	0.001148660349
781	0.001148616287
782	0.001148616589
783	0.001148548609
784	0.001148550269
785	0.001148519486
786	0.001148465766
787	0.001148448262
788	0.001148423666
789	0.001148412197
790	0.001148401936
791	0.001148365419
792	0.001148368739
793	0.001148344293
794	0.001148342105
795	0.001148340295
796	0.001148295704
797	0.001148281671
798	0.001148282124
799	0.00114830506
800	0.001148288612
801	0.001148286801
802	0.001148270806
803	0.001148297062
804	0.001148285368
805	0.001148282803
806	0.001148266807
807	0.001148217237
808	0.001148224933
809	0.001148195055
810	0.001148209089
811	0.001145590332
812	0.001145513601
813	0.001145514054
814	0.001145471953
815	0.001145481309
816	0.001145404351
817	0.001145350933
818	0.001145244475
819	0.001145233082
820	0.001145156878
821	0.001145109044
822	0.001145080826
823	0.001145006282
824	0.001145012318
825	0.0011450093
826	0.001144964182
827	0.001144973462
828	0.001144904125
829	0.001144880434
830	0.001144872059
831	0.001144864816
832	0.001144856743
833	0.001144795629
834	0.001144717766
835	0.001144707957
836	0.001144687133
837	0.001144670233
838	0.001144612137
839	0.001144588824
840	0.001144569131
841	0.00114454031
842	0.001144529445
843	0.001144477989
844	0.001144447508
845	0.001144446301
846	0.001144423062
847	0.001144378397
848	0.001144331618
849	0.00114434037
850	0.001144291706
851	0.001144265902
852	0.001144209542
853	0.001144188492
854	0.001144210674
855	0.00114421935
856	0.001144189623
857	0.001144182078
858	0.001144158614
859	0.001144151899
860	0.001144138394
861	0.001144179966
862	0.001144174534
863	0.001144151069
864	0.001144140732
865	0.001144136658
866	0.001144137111
867	0.001144117947
868	0.001144128057
869	0.001144068301
870	0.001144086409
871	0.001144074186
872	0.001144085957
873	0.001144066793
874	0.001144057814
875	0.001144045969
876	0.001144056381
877	0.001144012997
878	0.001144010357
879	0.001144017072
880	0.001143988929
881	0.001144010055
882	0.00114399074
883	0.001143976857
884	0.001143965842
885	0.001143974745
886	0.001143965616
887	0.00114396969
888	0.001143964257
889	0.001143959278
890	0.001143948187
891	0.001143946753
892	0.001143926533
893	0.001143933323
894	0.001143922761
895	0.001143897183
896	0.001143901484
897	0.001143897032
898	0.001143861043
899	0.001143886319
900	0.001143855007
901	0.001143855762
902	0.001143829807
903	0.001143838635
904	0.001143819018
905	0.001143826714
906	0.001143808455
907	0.00114380755
908	0.00114381434
909	0.001143798119
910	0.001143826261
911	0.001143806192
912	0.001143797666
913	0.001143778427
914	0.001143769222
915	0.001143754283
916	0.00114376213
917	0.00114375466
918	0.001143710749
919	0.001143709542
920	0.001143713088
921	0.001143722595
922	0.001143697847
923	0.001143670761
924	0.001143679513
925	0.001143676043
926	0.001143669026
927	0.001143662235
928	0.001143634244
929	0.001143628962
930	0.001143614401
931	0.0011436227
932	0.001143609798
933	0.001143587843
934	0.001143635602
935	0.001143586636
936	0.00114357396
937	0.001143524843
938	0.001143526126
939	0.001143519637
940	0.001143512997
941	0.001143501529
942	0.001143470293
943	0.001143495795
944	0.001143420271
945	0.001143383074
946	0.001143318943
947	0.001143253604
948	0.001143230969
949	0.001143164801
950	0.001143070188
951	0.001143069207
952	0.00114302771
953	0.001143063473
954	0.001143024466
955	0.001143028691
956	0.001143000096
957	0.001143024692
958	0.00114300168
959	0.001142985232
960	0.00114296056
961	0.001142971199
962	0.001142942151
963	0.001142962824
964	0.001142938982
965	0.001142938605
966	0.001142917404
967	0.001142929476
968	0.001142917555
969	0.001142903672
970	0.001142887526
971	0.001142894769
972	0.001142880132
973	0.001142867758
974	0.001142861798
975	0.001142842709
976	0.001142860213
977	0.001142858629
978	0.001142821734
979	0.001142840597
980	0.001142833052
981	0.001142812907
982	0.001142786123
983	0.001142794196
984	0.001142790499
985	0.001142780917
986	0.001142787858
987	0.001142781822
988	0.001142793064
989	0.001142767864
990	0.001142775937
991	0.001142755641
992	0.00114275549
993	0.001142749756
994	0.001142731045
995	0.001142731347
996	0.001142712409
997	0.001142667441
998	0.001142681399
999	0.001142687737
